925,925,-125,6.6690567477016E-14,6.6690567477016E-14,-4.2722549953573E-14,-4.2620085451735E-14,-2.8389149898468E-14,-4.2620085451735E-14,-2.8389149898468E-14
975,925,-125,5.454451553661E-14,5.454451553661E-14,-3.7021346122862E-14,-3.2665216215379E-14,-2.3184213507844E-14,-3.2665216215379E-14,-2.3184213507844E-14
25,975,-125,6.9945244011014E-14,6.9945244011014E-14,6.6195675880564E-14,5.7927235419121E-15,-2.1838360937636E-14,5.7927235419121E-15,-2.1838360937636E-14
75,975,-125,1.0338322464825E-13,1.0338322464825E-13,1.0220150928275E-13,-1.4593746002672E-14,-5.4740493794721E-15,-1.4593746002672E-14,-5.4740493794721E-15
125,975,-125,1.4517632446705E-13,1.4517632446705E-13,1.3414724134509E-13,-4.8988315532647E-14,2.609267649242E-14,-4.8988315532647E-14,2.609267649242E-14
175,975,-125,1.9568236360727E-13,1.9568236360727E-13,1.5568714887252E-13,-9.5407574876041E-14,7.0359745303307E-14,-9.5407574876041E-14,7.0359745303307E-14
225,975,-125,2.5228654586901E-13,2.5228654586901E-13,1.6100880914089E-13,-1.4968673118298E-13,1.2376811832335E-13,-1.4968673118298E-13,1.2376811832335E-13
275,975,-125,3.086742948331E-13,3.086742948331E-13,1.4478194407975E-13,-2.0476014437543E-13,1.7997581013722E-13,-2.0476014437543E-13,1.7997581013722E-13
325,975,-125,3.548522810884E-13,3.548522810884E-13,1.0485637930061E-13,-2.5039222831314E-13,2.2853667783092E-13,-2.5039222831314E-13,2.2853667783092E-13
375,975,-125,3.7958399314697E-13,3.7958399314697E-13,4.6509802483171E-14,-2.7560102426884E-13,2.5683637115552E-13,-2.7560102426884E-13,2.5683637115552E-13
425,975,-125,3.7580923666043E-13,3.7580923666043E-13,-1.6617926821086E-14,-2.7456522663443E-13,2.5606710681118E-13,-2.7456522663443E-13,2.5606710681118E-13
475,975,-125,3.4558241481571E-13,3.4558241481571E-13,-6.8444236039742E-14,-2.5150473649797E-13,2.2690958442049E-13,-2.5150473649797E-13,2.2690958442049E-13
525,975,-125,2.993816037344E-13,2.993816037344E-13,-9.9666967811611E-14,-2.180120767161E-13,1.7935042399657E-13,-2.180120767161E-13,1.7935042399657E-13
575,975,-125,2.4980787370163E-13,2.4980787370163E-13,-1.1153778629696E-13,-1.8460442883541E-13,1.2603372900005E-13,-1.8460442883541E-13,1.2603372900005E-13
625,975,-125,2.0521972283026E-13,2.0521972283026E-13,-1.1072382490233E-13,-1.5521164038461E-13,7.5925726382069E-14,-1.5521164038461E-13,7.5925726382069E-14
675,975,-125,1.6805761522749E-13,1.6805761522749E-13,-1.0256382920151E-13,-1.2878085844906E-13,3.3756680414342E-14,-1.2878085844906E-13,3.3756680414342E-14
725,975,-125,1.3718669575655E-13,1.3718669575655E-13,-8.9601105427537E-14,-1.0386518939257E-13,1.9631177267004E-15,-1.0386518939257E-13,1.9631177267004E-15
775,975,-125,1.1084211564991E-13,1.1084211564991E-13,-7.3458641421589E-14,-8.0950742595959E-14,-1.835156329596E-14,-8.0950742595959E-14,-1.835156329596E-14
825,975,-125,8.8145807424472E-14,8.8145807424472E-14,-5.6574633517305E-14,-6.1689321471477E-14,-2.7630089129126E-14,-6.1689321471477E-14,-2.7630089129126E-14
875,975,-125,6.9062669784986E-14,6.9062669784986E-14,-4.2014448247924E-14,-4.7157392881254E-14,-2.7939556061176E-14,-4.7157392881254E-14,-2.7939556061176E-14
925,975,-125,5.4477846204555E-14,5.4477846204555E-14,-3.2740072318839E-14,-3.6939354422055E-14,-2.3052277252502E-14,-3.6939354422055E-14,-2.3052277252502E-14
975,975,-125,4.5600700041973E-14,4.5600700041973E-14,-2.9525768692817E-14,-2.9416319925617E-14,-1.8502241741205E-14,-2.9416319925617E-14,-1.8502241741205E-14
25,25,-175,6.5299687996569E-13,6.5299687996569E-13,-3.3472357316799E-13,-3.3472253684262E-13,-4.4980648965996E-13,-3.3472253684262E-13,-4.4980648965996E-13
75,25,-175,7.8193853330977E-13,7.8193853330977E-13,-2.5735048300289E-13,-4.107179786169E-13,-6.1360356975303E-13,-4.107179786169E-13,-6.1360356975303E-13
125,25,-175,8.7961405487325E-13,8.7961405487325E-13,-1.4486216472148E-13,-4.57720353403E-13,-7.3703996963761E-13,-4.57720353403E-13,-7.3703996963761E-13
175,25,-175,9.2101971907177E-13,9.2101971907177E-13,-1.7794119908082E-14,-4.5809902793043E-13,-7.9881535590207E-13,-4.5809902793043E-13,-7.9881535590207E-13
225,25,-175,8.796812289467E-13,8.796812289467E-13,1.0031328128507E-13,-4.0136890982957E-13,-7.763242289026E-13,-4.0136890982957E-13,-7.763242289026E-13
275,25,-175,8.0460389396109E-13,8.0460389396109E-13,1.9309241128114E-13,-3.185107854029E-13,-7.1319956987159E-13,-3.185107854029E-13,-7.1319956987159E-13
325,25,-175,7.0448508939801E-13,7.0448508939801E-13,2.5168119619594E-13,-2.212504327009E-13,-6.1968061345758E-13,-2.212504327009E-13,-6.1968061345758E-13
375,25,-175,5.9762115937265E-13,5.9762115937265E-13,2.7362572278936E-13,-1.2564602828159E-13,-5.1622968680131E-13,-1.2564602828159E-13,-5.1622968680131E-13
425,25,-175,5.0027893923978E-13,5.0027893923978E-13,2.6493625590311E-13,-4.4885323092405E-14,-4.2198709118386E-13,-4.4885323092405E-14,-4.2198709118386E-13
475,25,-175,4.2210129088674E-13,4.2210129088674E-13,2.3823940716894E-13,1.3960796889315E-14,-3.4816171643398E-13,1.3960796889315E-14,-3.4816171643398E-13
525,25,-175,3.6580800770787E-13,3.6580800770787E-13,2.0856682743839E-13,5.1265845523446E-14,-2.9612022909327E-13,5.1265845523446E-14,-2.9612022909327E-13
575,25,-175,3.2754752688904E-13,3.2754752688904E-13,1.8675305549728E-13,7.4018803285306E-14,-2.5871199313864E-13,7.4018803285306E-14,-2.5871199313864E-13
625,25,-175,2.9938338070609E-13,2.9938338070609E-13,1.7448488223488E-13,9.1450805106237E-14,-2.2543776249756E-13,9.1450805106237E-14,-2.2543776249756E-13
675,25,-175,2.739567219099E-13,2.739567219099E-13,1.654203276698E-13,1.0942905301077E-13,-1.8898064194621E-13,1.0942905301077E-13,-1.8898064194621E-13
725,25,-175,2.4775180101028E-13,2.4775180101028E-13,1.5152121304451E-13,1.2797917799781E-13,-1.4847089580237E-13,1.2797917799781E-13,-1.4847089580237E-13
775,25,-175,2.2066862873126E-13,2.2066862873126E-13,1.2872751310963E-13,1.4322718662482E-13,-1.077489864745E-13,1.4322718662482E-13,-1.077489864745E-13
825,25,-175,1.9379862063361E-13,1.9379862063361E-13,9.810139656557E-14,1.5100245839921E-13,-7.1639925382206E-14,1.5100245839921E-13,-7.1639925382206E-14
875,25,-175,1.6793708354331E-13,1.6793708354331E-13,6.3745353636184E-14,1.4914083470167E-13,-4.3547736374226E-14,1.4914083470167E-13,-4.3547736374226E-14
925,25,-175,1.4335159485564E-13,1.4335159485564E-13,3.0431256713794E-14,1.3785076909198E-13,-2.4915533773598E-14,1.3785076909198E-13,-2.4915533773598E-14
975,25,-175,1.2019381521244E-13,1.2019381521244E-13,2.359512660308E-15,1.1915859698435E-13,-1.556324773465E-14,1.1915859698435E-13,-1.556324773465E-14
25,75,-175,7.8192779345196E-13,7.8192779345196E-13,-4.1071441322535E-13,-2.5734608640632E-13,-6.1359411401427E-13,-2.5734608640632E-13,-6.1359411401427E-13
75,75,-175,1.6457094009828E-12,1.6457094009828E-12,-5.3353808911607E-13,-5.3352647993013E-13,-1.4625477890171E-12,-5.3352647993013E-13,-1.4625477890171E-12
125,75,-175,6.4336798308305E-12,6.4336798308305E-12,-9.0895854195154E-13,-1.944806721542E-12,-6.0649614467442E-12,-1.944806721542E-12,-6.0649614467442E-12
175,75,-175,4.9361234894658E-12,4.9361234894658E-12,1.1231163036182E-13,-1.2926377277384E-12,-4.7625401736646E-12,-1.2926377277384E-12,-4.7625401736646E-12
225,75,-175,1.5096725096114E-12,1.5096725096114E-12,2.6528087887565E-13,-3.0502801496734E-13,-1.4545429012801E-12,-3.0502801496734E-13,-1.4545429012801E-12
275,75,-175,9.1483318657077E-13,9.1483318657077E-13,2.9544547971224E-13,-1.0960608452835E-13,-8.5884703760518E-13,-1.0960608452835E-13,-8.5884703760518E-13
325,75,-175,7.7215214635518E-13,7.7215214635518E-13,3.5599158325966E-13,-7.4850909718325E-15,-6.8515173734169E-13,-7.4850909718325E-15,-6.8515173734169E-13
375,75,-175,6.3921800706148E-13,6.3921800706148E-13,3.6681211425245E-13,8.400892387312E-14,-5.1671175146205E-13,8.400892387312E-14,-5.1671175146205E-13
425,75,-175,5.2787796915708E-13,5.2787796915708E-13,3.3596192931742E-13,1.5513649694722E-13,-3.7645371519705E-13,1.5513649694722E-13,-3.7645371519705E-13
475,75,-175,4.4464880279156E-13,4.4464880279156E-13,2.8257953664183E-13,1.9934316525461E-13,-2.7950611041895E-13,1.9934316525461E-13,-2.7950611041895E-13
525,75,-175,3.8977979694595E-13,3.8977979694595E-13,2.3128810552672E-13,2.1819102383704E-13,-2.2544795289829E-13,2.1819102383704E-13,-2.2544795289829E-13
575,75,-175,3.5905533497001E-13,3.5905533497001E-13,1.9987106801873E-13,2.2271768443306E-13,-1.9841653857542E-13,2.2271768443306E-13,-1.9841653857542E-13
625,75,-175,3.4366531634697E-13,3.4366531634697E-13,1.8875565418238E-13,2.2653262483736E-13,-1.7652230045618E-13,2.2653262483736E-13,-1.7652230045618E-13
675,75,-175,3.3270480458459E-13,3.3270480458459E-13,1.8375299315375E-13,2.3627785648894E-13,-1.4525873135098E-13,2.3627785648894E-13,-1.4525873135098E-13
725,75,-175,3.182733675469E-13,3.182733675469E-13,1.6933247282575E-13,2.4874119362664E-13,-1.0369314697488E-13,2.4874119362664E-13,-1.0369314697488E-13
775,75,-175,2.97370179004E-13,2.97370179004E-13,1.3919855508714E-13,2.5585289539795E-13,-5.9933976499226E-14,2.5585289539795E-13,-5.9933976499226E-14
825,75,-175,2.7027277316304E-13,2.7027277316304E-13,9.6888069534193E-14,2.5126483542862E-13,-2.2935918821883E-14,2.5126483542862E-13,-2.2935918821883E-14
875,75,-175,2.3866743937449E-13,2.3866743937449E-13,5.0349550825312E-14,2.3328675869963E-13,2.0874780690289E-15,2.3328675869963E-13,2.0874780690289E-15
925,75,-175,2.0466346037303E-13,2.0466346037303E-13,7.1838584476677E-15,2.0407315526807E-13,1.3772127235817E-14,2.0407315526807E-13,1.3772127235817E-14
975,75,-175,1.7039759298408E-13,1.7039759298408E-13,-2.6794006584475E-14,1.6775977229216E-13,1.3193926875686E-14,1.6775977229216E-13,1.3193926875686E-14
25,125,-175,8.7968447954001E-13,8.7968447954001E-13,-4.5775526618071E-13,-1.4487975597119E-13,-7.3709887812771E-13,-1.4487975597119E-13,-7.3709887812771E-13
75,125,-175,6.4351054402655E-12,6.4351054402655E-12,-1.9452732406074E-12,-9.0917034524692E-13,-6.0662923874502E-12,-9.0917034524692E-13,-6.0662923874502E-12
125,125,-175,1.4540923970516E-11,1.4540923970516E-11,-1.4732895733602E-12,-1.4732265445382E-12,-1.4390882227918E-11,-1.4732265445382E-12,-1.4390882227918E-11
175,125,-175,6.2399720259519E-12,6.2399720259519E-12,5.0158900960341E-13,-2.8419733562997E-13,-6.2132834495561E-12,-2.8419733562997E-13,-6.2132834495561E-12
225,125,-175,1.3625630118656E-12,1.3625630118656E-12,3.4325257556629E-13,3.3334155979001E-14,-1.3181974300979E-12,3.3334155979001E-14,-1.3181974300979E-12
275,125,-175,9.1266053142473E-13,9.1266053142473E-13,3.8481098183007E-13,1.0123107368217E-13,-8.2135377493782E-13,1.0123107368217E-13,-8.2135377493782E-13
325,125,-175,7.5510669478238E-13,7.5510669478238E-13,4.4196443538996E-13,1.6754007625365E-13,-5.8888358883952E-13,1.6754007625365E-13,-5.8888358883952E-13
375,125,-175,6.1945487192003E-13,6.1945487192003E-13,4.4178849206305E-13,2.2550797857585E-13,-3.7107063778309E-13,2.2550797857585E-13,-3.7107063778309E-13
425,125,-175,5.1408757450009E-13,5.1408757450009E-13,3.8992266321711E-13,2.7039349314741E-13,-1.9782241993414E-13,2.7039349314741E-13,-1.9782241993414E-13
475,125,-175,4.3598118839813E-13,4.3598118839813E-13,3.0866845313508E-13,2.9384357604505E-13,-9.1974645926461E-14,2.9384357604505E-13,-9.1974645926461E-14
525,125,-175,3.82674637286E-13,3.82674637286E-13,2.3596665466161E-13,2.9638795447113E-13,-5.3979592015837E-14,2.9638795447113E-13,-5.3979592015837E-14
575,125,-175,3.5916397997765E-13,3.5916397997765E-13,2.0032084086505E-13,2.9297839546522E-13,-5.5081621427966E-14,2.9297839546522E-13,-5.5081621427966E-14
625,125,-175,3.6455799715635E-13,3.6455799715635E-13,1.9864466377317E-13,3.004665204924E-13,-5.6237895660188E-14,3.004665204924E-13,-5.6237895660188E-14
675,125,-175,3.8258221182371E-13,3.8258221182371E-13,2.0338442680724E-13,3.2217408477038E-13,-3.4753170194712E-14,3.2217408477038E-13,-3.4753170194712E-14
725,125,-175,3.9417984836217E-13,3.9417984836217E-13,1.8808911478083E-13,3.4634999773072E-13,6.4743206376681E-15,3.4634999773072E-13,6.4743206376681E-15
775,125,-175,3.8876686689659E-13,3.8876686689659E-13,1.4519196876494E-13,3.5714086603141E-13,5.0093620482948E-14,3.5714086603141E-13,5.0093620482948E-14
825,125,-175,3.6487978979561E-13,3.6487978979561E-13,8.4459236749861E-14,3.4569807773306E-13,8.0602341036662E-14,3.4569807773306E-13,8.0602341036662E-14
875,125,-175,3.2680570338785E-13,3.2680570338785E-13,2.0972647791236E-14,3.1293819366396E-13,9.1824848259005E-14,3.1293819366396E-13,9.1824848259005E-14
925,125,-175,2.8077257677091E-13,2.8077257677091E-13,-3.3717222920728E-14,2.6554458160474E-13,8.4749418437237E-14,2.6554458160474E-13,8.4749418437237E-14
975,125,-175,2.3231997428089E-13,2.3231997428089E-13,-7.2595156591845E-14,2.1143527026968E-13,6.3226894398397E-14,2.1143527026968E-13,6.3226894398397E-14
25,175,-175,9.2100961685542E-13,9.2100961685542E-13,-4.5809077794079E-13,-1.7800145602012E-14,-7.9880830511602E-13,-1.7800145602012E-14,-7.9880830511602E-13
75,175,-175,4.8521907361805E-12,4.8521907361805E-12,-1.2706423939247E-12,1.1034689328231E-13,-4.6815645259015E-12,1.1034689328231E-13,-4.6815645259015E-12
125,175,-175,6.1482283245E-12,6.1482283245E-12,-2.8000398215922E-13,4.942055880489E-13,-6.1219335292782E-12,4.942055880489E-13,-6.1219335292782E-12
175,175,-175,1.8723210106166E-12,1.8723210106166E-12,2.7407142681019E-13,2.7408071254848E-13,-1.8317616064355E-12,2.7408071254848E-13,-1.8317616064355E-12
225,175,-175,9.8601789302355E-13,9.8601789302355E-13,3.209327568436E-13,2.0732206234059E-13,-9.0898350557874E-13,2.0732206234059E-13,-9.0898350557874E-13
275,175,-175,8.1509766985455E-13,8.1509766985455E-13,4.1560197198313E-13,2.1639419449047E-13,-6.6695784340307E-13,2.1639419449047E-13,-6.6695784340307E-13
325,175,-175,6.6195729052592E-13,6.6195729052592E-13,4.6517731716576E-13,2.0978973764223E-13,-4.216465155256E-13,2.0978973764223E-13,-4.216465155256E-13
375,175,-175,5.4561101749444E-13,5.4561101749444E-13,4.6698651696897E-13,2.0666199185357E-13,-1.921088142268E-13,2.0666199185357E-13,-1.921088142268E-13
425,175,-175,4.6291935322168E-13,4.6291935322168E-13,4.1136763754358E-13,2.1214063651808E-13,-8.2063820713697E-15,2.1214063651808E-13,-8.2063820713697E-15
475,175,-175,3.9385094880667E-13,3.9385094880667E-13,3.1564860396786E-13,2.1685121651341E-13,9.1978685496782E-14,2.1685121651341E-13,9.1978685496782E-14
525,175,-175,3.3617185740017E-13,3.3617185740017E-13,2.3393346691735E-13,2.1838288670282E-13,1.0293476360904E-13,2.1838288670282E-13,1.0293476360904E-13
575,175,-175,3.1998804803983E-13,3.1998804803983E-13,2.0815481807187E-13,2.3201396137329E-13,7.2342548542911E-14,2.3201396137329E-13,7.2342548542911E-14
625,175,-175,3.6008063590353E-13,3.6008063590353E-13,2.2749732539354E-13,2.7242067645263E-13,6.0745422317785E-14,2.7242067645263E-13,6.0745422317785E-14
675,175,-175,4.2558594010802E-13,4.2558594010802E-13,2.4585785066194E-13,3.3427668878314E-13,9.4532560642903E-14,3.3427668878314E-13,9.4532560642903E-14
725,175,-175,4.7948713257767E-13,4.7948713257767E-13,2.2441440474615E-13,3.9355242351158E-13,1.5704322716421E-13,3.9355242351158E-13,1.5704322716421E-13
775,175,-175,4.9993864819335E-13,4.9993864819335E-13,1.5723589893696E-13,4.2428245967609E-13,2.1260272447476E-13,4.2428245967609E-13,2.1260272447476E-13
825,175,-175,4.8206474085689E-13,4.8206474085689E-13,6.6104885243947E-14,4.1503279144462E-13,2.3614474491293E-13,4.1503279144462E-13,2.3614474491293E-13
875,175,-175,4.3487358159366E-13,4.3487358159366E-13,-2.2032974316395E-14,3.719511648325E-13,2.2423628384055E-13,3.719511648325E-13,2.2423628384055E-13
925,175,-175,3.722500894538E-13,3.722500894538E-13,-9.0711999237278E-14,3.093675644277E-13,1.8609989890597E-13,3.093675644277E-13,1.8609989890597E-13
975,175,-175,3.0521593875512E-13,3.0521593875512E-13,-1.3322196106748E-13,2.4061032456219E-13,1.3234557066098E-13,2.4061032456219E-13,1.3234557066098E-13
25,225,-175,8.7972153657932E-13,8.7972153657932E-13,-4.0139096225178E-13,1.0032121618569E-13,-7.763574762486E-13,1.0032121618569E-13,-7.763574762486E-13
75,225,-175,1.502131952171E-12,1.502131952171E-12,-3.0349492920597E-13,2.6395067039986E-13,-1.4472806477234E-12,2.6395067039986E-13,-1.4472806477234E-12
125,225,-175,1.3622908624342E-12,1.3622908624342E-12,3.3342657658127E-14,3.4318251383208E-13,-1.3179341498162E-12,3.4318251383208E-13,-1.3179341498162E-12
175,225,-175,9.86007679755E-13,9.86007679755E-13,2.0731895462898E-13,3.2093249112041E-13,-9.0897322938062E-13,3.2093249112041E-13,-9.0897322938062E-13
225,225,-175,8.2872940448515E-13,8.2872940448515E-13,3.0565661416968E-13,3.0565690018505E-13,-7.0706457939986E-13,3.0565690018505E-13,-7.0706457939986E-13
275,225,-175,6.6178917144983E-13,6.6178917144983E-13,3.5682194873432E-13,2.3161519527732E-13,-5.0694911546066E-13,2.3161519527732E-13,-5.0694911546066E-13
325,225,-175,5.2987929722048E-13,5.2987929722048E-13,3.9834224048854E-13,1.3351973913034E-13,-3.2290557184417E-13,1.3351973913034E-13,-3.2290557184417E-13
375,225,-175,4.5217284391745E-13,4.5217284391745E-13,4.2555520326149E-13,5.4004899785428E-14,-1.4299133034082E-13,5.4004899785428E-14,-1.4299133034082E-13
425,225,-175,3.9939634366229E-13,3.9939634366229E-13,3.987142840405E-13,1.6634807611025E-14,1.6359774100357E-14,1.6634807611025E-14,1.6359774100357E-14
475,225,-175,3.3305131207506E-13,3.3305131207506E-13,3.1732388576862E-13,1.5974982848101E-14,9.9867551880607E-14,1.5974982848101E-14,9.9867551880607E-14
525,225,-175,2.7118036712828E-13,2.7118036712828E-13,2.5110072415937E-13,4.1591655758055E-14,9.3580724584591E-14,4.1591655758055E-14,9.3580724584591E-14
575,225,-175,2.7946863501854E-13,2.7946863501854E-13,2.5367579367343E-13,9.8219352922969E-14,6.4064564110564E-14,9.8219352922969E-14,6.4064564110564E-14
625,225,-175,3.6629283481147E-13,3.6629283481147E-13,3.0135868238006E-13,1.8842332081961E-13,8.8600437694688E-14,1.8842332081961E-13,8.8600437694688E-14
675,225,-175,4.8036853307331E-13,4.8036853307331E-13,3.2924103844689E-13,2.9601405711232E-13,1.8635971711E-13,2.9601405711232E-13,1.8635971711E-13
725,225,-175,5.8068574533822E-13,5.8068574533822E-13,2.9048326940457E-13,3.9168981016576E-13,3.1526892908649E-13,3.9168981016576E-13,3.1526892908649E-13
775,225,-175,6.3386694456587E-13,6.3386694456587E-13,1.8390287449467E-13,4.4563913945548E-13,4.115492601758E-13,4.4563913945548E-13,4.115492601758E-13
825,225,-175,6.2348394792695E-13,6.2348394792695E-13,4.7582402272673E-14,4.4338830322353E-13,4.3574644104238E-13,4.4338830322353E-13,4.3574644104238E-13
875,225,-175,5.6228255857425E-13,5.6228255857425E-13,-7.4259556223267E-14,3.9513350395647E-13,3.9308613310242E-13,3.9513350395647E-13,3.9308613310242E-13
925,225,-175,4.7645233486767E-13,4.7645233486767E-13,-1.5931583924562E-13,3.2329896828738E-13,3.1161365161147E-13,3.2329896828738E-13,3.1161365161147E-13
975,225,-175,3.854721518485E-13,3.854721518485E-13,-2.0378477688142E-13,2.4655420519668E-13,2.1510827148656E-13,2.4655420519668E-13,2.1510827148656E-13
25,275,-175,8.0460911587313E-13,8.0460911587313E-13,-3.1852098978613E-13,1.9309947891002E-13,-7.1319899022397E-13,1.9309947891002E-13,-7.1319899022397E-13
75,275,-175,9.1493745585947E-13,9.1493745585947E-13,-1.0961583698873E-13,2.9548793171418E-13,-8.5894225570008E-13,2.9548793171418E-13,-8.5894225570008E-13
125,275,-175,9.1267983074663E-13,9.1267983074663E-13,1.0123802330095E-13,3.8482630444899E-13,-8.2136718432986E-13,3.8482630444899E-13,-8.2136718432986E-13
175,275,-175,8.1509317557802E-13,8.1509317557802E-13,2.1638690499002E-13,4.1560001788056E-13,-6.669559335971E-13,4.1560001788056E-13,-6.669559335971E-13
225,275,-175,6.6179453294864E-13,6.6179453294864E-13,2.316135628342E-13,3.5681650401744E-13,-5.0696069257165E-13,3.5681650401744E-13,-5.0696069257165E-13
275,275,-175,5.1917100652064E-13,5.1917100652064E-13,2.2032436202699E-13,2.2031610164412E-13,-4.1527885193613E-13,2.2031610164412E-13,-4.1527885193613E-13
325,275,-175,4.6303962948203E-13,4.6303962948203E-13,2.5935172430576E-13,5.3971620549349E-14,-3.797755202034E-13,5.3971620549349E-14,-3.797755202034E-13
375,275,-175,4.8439222613709E-13,4.8439222613709E-13,3.4808219539719E-13,-7.8577878151771E-14,-3.2756698712582E-13,-7.8577878151771E-14,-3.2756698712582E-13
425,275,-175,4.7022774333192E-13,4.7022774333192E-13,3.9269606758228E-13,-1.2670563640465E-13,-2.2549858271781E-13,-1.2670563640465E-13,-2.2549858271781E-13
475,275,-175,3.950573552303E-13,3.950573552303E-13,3.5298535516808E-13,-9.8918572563957E-14,-1.4726428270403E-13,-9.8918572563957E-14,-1.4726428270403E-13
525,275,-175,3.4794827131957E-13,3.4794827131957E-13,3.2056176040915E-13,-2.9411151131935E-14,-1.3207248565374E-13,-2.9411151131935E-14,-1.3207248565374E-13
575,275,-175,3.7774211487137E-13,3.7774211487137E-13,3.5694645267406E-13,6.9362050574464E-14,-1.0230953626619E-13,6.9362050574464E-14,-1.0230953626619E-13
625,275,-175,4.5617227894012E-13,4.5617227894012E-13,4.1877022790462E-13,1.7968247419438E-13,2.0948812890579E-14,1.7968247419438E-13,2.0948812890579E-14
675,275,-175,5.6610594260432E-13,5.6610594260432E-13,4.3535612621672E-13,2.7931292681036E-13,2.3005492938454E-13,2.7931292681036E-13,2.3005492938454E-13
725,275,-175,6.8968402202745E-13,6.8968402202745E-13,3.6893579892059E-13,3.5976746951774E-13,4.5838607569557E-13,3.5976746951774E-13,4.5838607569557E-13
775,275,-175,7.7592477227256E-13,7.7592477227256E-13,2.1926024484704E-13,4.0944821590581E-13,6.2155961560207E-13,4.0944821590581E-13,6.2155961560207E-13
825,275,-175,7.7619337793155E-13,7.7619337793155E-13,3.17927898272E-14,4.1015032834657E-13,6.5821127809921E-13,4.1015032834657E-13,6.5821127809921E-13
875,275,-175,6.976962083625E-13,6.976962083625E-13,-1.2873823292376E-13,3.6446707741064E-13,5.8083579093478E-13,3.6446707741064E-13,5.8083579093478E-13
925,275,-175,5.8331180943965E-13,5.8331180943965E-13,-2.3095604210908E-13,2.9494213624303E-13,4.4712538500231E-13,2.9494213624303E-13,4.4712538500231E-13
975,275,-175,4.6475762643153E-13,4.6475762643153E-13,-2.7564655126502E-13,2.218683700018E-13,3.013188618303E-13,2.218683700018E-13,3.013188618303E-13
25,325,-175,7.0447837840998E-13,7.0447837840998E-13,-2.2125162903614E-13,2.5167272164137E-13,-6.1967599879101E-13,2.5167272164137E-13,-6.1967599879101E-13
75,325,-175,7.7214383783653E-13,7.7214383783653E-13,-7.4798664312777E-15,3.5598792462509E-13,-6.851443318223E-13,3.5598792462509E-13,-6.851443318223E-13
125,325,-175,7.5509755771027E-13,7.5509755771027E-13,1.6754265008118E-13,4.419660623977E-13,-5.8886991921177E-13,4.419660623977E-13,-5.8886991921177E-13
175,325,-175,6.619605712631E-13,6.619605712631E-13,2.0978139516875E-13,4.6518788321145E-13,-4.2164415976184E-13,4.6518788321145E-13,-4.2164415976184E-13
225,325,-175,5.2989554394455E-13,5.2989554394455E-13,1.3351363173389E-13,3.9835377563841E-13,-3.2292052748028E-13,3.9835377563841E-13,-3.2292052748028E-13
275,325,-175,4.6305181658041E-13,4.6305181658041E-13,5.3976181815413E-14,2.5935454933405E-13,-3.7978780177196E-13,2.5935454933405E-13,-3.7978780177196E-13
325,325,-175,5.8600875006988E-13,5.8600875006988E-13,1.0343375591693E-13,1.0343136510328E-13,-5.6745895535118E-13,1.0343136510328E-13,-5.6745895535118E-13
375,325,-175,9.3200752952862E-13,9.3200752952862E-13,3.7197560113712E-13,1.0139604898267E-14,-8.5449948839612E-13,1.0139604898267E-14,-8.5449948839612E-13
425,325,-175,3.7492281286438E-11,3.7492281286438E-11,2.2304860449668E-11,1.8114619905462E-12,-3.0081272610031E-11,1.8114619905462E-12,-3.0081272610031E-11
475,325,-175,2.5008617557863E-11,2.5008617557863E-11,1.7023589652719E-11,4.9642271214787E-12,-1.7634761029787E-11,4.9642271214787E-12,-1.7634761029787E-11
525,325,-175,9.0834492159659E-12,9.0834492159659E-12,6.4006345126762E-12,3.4355864183683E-12,-5.4532259678188E-12,3.4355864183683E-12,-5.4532259678188E-12
575,325,-175,1.0435098844234E-12,1.0435098844234E-12,7.9921081986339E-13,5.4254888172341E-13,-3.9473491768948E-13,5.4254888172341E-13,-3.9473491768948E-13
625,325,-175,6.1797073325177E-13,6.1797073325177E-13,5.0583450128668E-13,3.5498616452989E-13,2.0266860016641E-15,3.5498616452989E-13,2.0266860016641E-15
675,325,-175,6.3714145159715E-13,6.3714145159715E-13,4.7221155488676E-13,3.2013573585011E-13,2.8368748193473E-13,3.2013573585011E-13,2.8368748193473E-13
725,325,-175,7.4518174711736E-13,7.4518174711736E-13,3.926592417575E-13,2.9263797715488E-13,5.6167390043156E-13,2.9263797715488E-13,5.6167390043156E-13
775,325,-175,8.7565689795728E-13,8.7565689795728E-13,2.3930269196164E-13,2.9579777587303E-13,7.8867794463181E-13,2.9579777587303E-13,7.8867794463181E-13
825,325,-175,8.908369104654E-13,8.908369104654E-13,2.0890276504786E-14,2.9072885865146E-13,8.4180207183299E-13,2.9072885865146E-13,8.4180207183299E-13
875,325,-175,8.0699113224693E-13,8.0699113224693E-13,-1.7175713473328E-13,2.6387258949938E-13,7.4303797393154E-13,2.6387258949938E-13,7.4303797393154E-13
925,325,-175,6.7076122097269E-13,6.7076122097269E-13,-2.9050566530254E-13,2.1658587585004E-13,5.6446225061573E-13,2.1658587585004E-13,5.6446225061573E-13
975,325,-175,5.290673296918E-13,5.290673296918E-13,-3.3584921131363E-13,1.6383624280474E-13,3.7453335252131E-13,1.6383624280474E-13,3.7453335252131E-13
25,375,-175,5.9763221852229E-13,5.9763221852229E-13,-1.2564541209833E-13,2.7361985932463E-13,-5.1624574731197E-13,2.7361985932463E-13,-5.1624574731197E-13
